27,3,4,0,6,8,3,12,17,5
126,18,17,17,2,8,15,9,12,15
124,12,28,35,17,13,20,21,16,28
59,5,19,6,0,3,5,7,12,12
92,15,13,15,24,21,20,9,12,25
61,4,15,4,8,0,10,14,13,10
25,0,0,0,0,1,4,4,3,2
57,1,4,6,2,2,3,5,7,5
28,1,2,4,3,7,4,4,3,0
44,1,1,1,2,6,7,7,3,8
112,22,4,28,5,7,13,8,25,8
26,7,3,3,1,0,0,9,6,4
27,1,0,3,0,3,3,1,9,3
63,7,3,14,6,2,12,2,8,3
28,3,18,6,6,0,1,1,4,3
29,9,2,5,5,2,5,12,8,1
30,1,0,3,10,0,5,2,0,8
26,5,1,4,0,0,6,0,2,4
61,6,10,3,6,3,6,3,12,5
180,12,26,8,12,11,31,23,46,29
194,29,34,10,18,15,26,47,91,44
33,1,2,4,1,0,3,3,5,5
30,17,10,6,2,5,3,19,10,7
28,0,0,8,7,3,3,10,5,7
70,6,4,4,13,17,10,10,12,18
156,21,3,33,7,35,13,17,23,18
37,2,1,2,0,0,5,2,7,5
31,12,1,2,2,1,4,2,5,3
39,7,1,9,12,1,5,6,2,8
77,2,0,5,2,5,8,6,9,4
16,3,1,7,0,1,1,1,9,1
22,3,5,4,1,4,1,4,2,4
40,4,11,4,10,3,6,3,7,3
38,4,0,0,0,0,4,0,2,1
57,1,8,4,1,12,9,3,13,7
81,1,9,3,3,5,17,4,17,7
36,2,3,4,8,4,4,3,8,11
17,8,13,6,1,3,1,4,11,5
90,9,22,7,14,14,7,24,29,20
22,6,5,2,0,0,6,0,1,2
9,2,1,2,1,0,1,1,1,1
41,5,5,8,8,4,11,10,3,9
37,9,18,0,6,8,5,8,9,4
143,7,11,38,15,17,34,5,26,16
48,0,12,2,1,1,14,3,10,1
23,0,2,1,1,0,3,8,7,2
91,14,1,18,5,18,3,7,18,10
8,0,0,0,1,2,0,3,3,1
42,11,11,3,0,1,7,3,7,7
21,2,3,3,1,0,1,1,8,5
34,3,0,0,1,1,8,5,9,3
41,0,0,0,1,1,9,7,10,5
40,5,1,3,0,0,10,15,0,6
44,10,1,5,1,1,9,11,9,8
38,6,4,2,2,2,7,5,10,5
38,0,3,2,0,0,2,6,4,10
47,1,0,0,1,0,11,2,15,2
179,22,17,18,6,12,42,6,32,23
12,1,0,0,0,0,2,3,1,1
27,3,0,5,2,2,6,0,5,2
71,4,0,3,3,1,5,2,11,8
22,3,9,8,4,6,4,3,5,7
19,4,1,1,3,4,6,5,3,4
53,0,3,1,9,0,4,5,10,6
23,4,0,1,1,0,3,0,6,2
24,2,6,4,7,1,3,0,5,5
87,15,8,6,8,8,17,23,19,11
36,4,3,16,12,9,11,4,2,13
67,3,7,5,2,2,9,2,5,7
50,8,0,2,0,2,2,0,1,1
57,7,29,3,11,5,6,20,18,11
29,3,0,0,1,5,5,4,2,7
58,12,7,3,7,8,11,23,21,3
96,5,2,8,4,8,17,3,10,5
34,2,0,1,2,1,8,7,0,0
90,30,10,3,1,2,16,4,10,6
38,4,2,4,10,7,6,10,16,7
54,3,3,1,1,1,10,3,9,5
43,13,6,15,3,9,3,2,8,10
89,20,40,16,17,10,8,3,16,12
38,3,3,9,3,1,7,5,6,9
29,5,5,3,4,0,3,1,5,4
26,2,2,4,4,2,5,1,5,4
40,6,7,1,0,3,2,6,9,6
37,4,6,6,2,1,2,1,2,4
36,8,5,1,3,6,5,5,2,6
41,7,6,7,2,0,10,9,7,3
74,17,4,22,7,9,14,18,16,12
22,2,13,3,1,1,2,3,5,6
78,2,6,9,4,7,9,2,5,12
42,3,2,2,3,1,5,2,4,6
76,5,9,13,3,3,11,2,13,6
26,0,1,4,3,0,2,3,6,0
38,6,4,4,8,7,8,15,13,12
48,6,5,0,3,0,8,9,8,7
83,14,11,5,7,4,14,24,18,12
40,5,12,5,12,5,5,10,13,7
26,0,1,2,2,1,4,5,4,3
122,25,26,12,17,21,23,25,32,21
88,16,20,7,8,1,12,16,11,10
10,2,1,0,0,1,0,2,3,3
68,5,4,5,1,2,5,5,3,8
21,3,3,1,1,12,9,3,2,4
83,9,11,9,12,3,6,12,13,12
24,2,1,2,2,0,7,4,6,6
24,5,8,0,5,4,3,8,7,10
68,4,4,2,0,2,12,4,6,11
143,23,14,29,21,41,11,19,19,37
24,2,0,2,4,2,0,14,2,4
84,4,1,1,0,1,8,7,8,8
39,3,0,1,0,1,8,0,1,2
44,4,5,3,2,4,4,1,3,3
74,7,5,10,10,2,12,9,9,5
56,14,10,12,12,4,10,4,1,18
90,2,6,17,2,6,10,5,11,11
38,2,2,2,1,0,5,1,5,6
24,6,1,1,5,12,5,4,5,5
28,1,0,7,1,3,5,0,3,4
28,0,0,1,0,0,7,0,2,1
69,1,0,6,2,5,13,10,3,13
23,7,2,0,1,2,2,1,1,4
23,4,2,6,2,3,4,1,8,3
21,3,4,2,3,2,3,1,2,6
160,11,46,20,18,12,30,84,41,49
38,2,7,1,4,6,3,9,20,9
44,8,5,4,1,2,4,5,1,7
32,4,2,2,1,0,4,7,10,6
38,6,8,0,2,3,6,10,3,4
113,6,27,23,28,5,20,10,8,36
36,0,8,1,2,2,3,0,1,0
55,2,0,0,4,0,8,4,3,5
147,6,12,9,9,18,30,11,25,27
32,0,6,1,1,1,2,4,8,6
56,3,9,3,5,2,8,7,15,15
78,14,56,11,32,15,9,19,15,18
75,10,1,19,3,5,8,2,12,6
65,4,0,6,1,2,8,4,12,2
36,1,2,0,1,0,4,0,7,4
22,0,0,0,0,0,0,0,2,1
48,5,3,4,5,0,10,4,4,6
45,0,0,8,4,1,7,2,7,6
18,0,0,0,0,1,5,1,0,0
40,0,0,5,8,2,4,0,1,8
54,6,0,6,6,0,10,9,10,9
45,6,12,12,5,9,6,8,6,13
53,10,5,5,7,7,6,12,20,9
95,12,2,7,3,1,12,7,12,10
25,1,0,14,3,8,3,7,10,4
47,7,2,12,3,9,3,4,13,10
15,1,0,1,4,2,6,1,2,2
97,8,2,17,36,20,15,31,14,25
49,3,8,4,0,2,4,2,2,3
40,8,10,7,3,3,2,9,18,13
49,17,33,10,11,17,2,22,34,12
35,0,2,2,0,6,3,1,2,5
26,0,2,1,0,0,2,1,0,2
120,5,2,7,0,7,15,12,23,10
77,7,11,0,2,3,13,9,5,7
59,4,3,8,3,3,15,12,12,9
56,16,3,3,4,4,12,2,4,6
39,3,2,2,3,1,4,0,3,1
29,3,0,9,15,3,11,1,2,11
51,2,7,0,3,0,7,5,4,2
54,3,3,5,1,4,6,2,5,7
80,12,2,8,5,2,17,3,3,8
74,14,11,26,31,13,15,29,21,17
157,23,7,31,25,66,41,68,32,37
11,0,2,1,0,0,0,0,3,1
32,3,2,3,0,5,5,2,7,4
108,13,13,12,8,16,19,7,9,11
35,3,1,2,2,3,6,11,6,7
20,2,2,1,0,1,2,0,7,2
33,2,1,3,1,0,10,1,4,0
36,5,2,4,3,2,3,2,7,4
32,3,0,14,12,5,3,2,9,11
124,22,40,23,9,29,19,25,17,35
34,3,4,2,1,4,4,0,3,5
30,2,7,2,3,3,2,2,2,4
17,5,1,5,10,3,5,1,5,7
44,2,0,3,5,2,5,12,8,11
41,0,5,13,1,4,5,12,9,9
27,1,0,1,2,1,3,1,3,2
50,3,0,0,0,3,3,8,9,4
60,4,1,3,0,5,7,5,8,12
48,0,6,3,2,2,7,2,10,3
36,3,9,2,2,1,4,2,4,6
16,2,3,0,1,0,1,1,4,2
19,5,1,1,2,3,2,3,3,1
41,3,6,4,2,6,6,7,10,5
34,8,0,4,0,1,7,3,2,6
17,2,12,1,6,1,6,7,14,3
54,7,0,1,1,2,7,3,6,6
82,17,6,12,3,10,15,9,7,5
35,3,0,5,0,1,9,0,3,0
123,17,1,12,5,22,18,12,16,24
21,2,0,4,0,5,6,9,5,2
24,1,5,8,0,0,4,1,1,2
48,1,3,2,3,3,3,2,8,4
69,6,5,0,1,3,10,9,6,8
45,1,0,2,6,1,11,3,3,2
39,1,0,7,1,5,3,2,8,0
21,0,2,3,3,1,4,2,2,6
32,1,0,8,0,8,4,2,9,8
39,9,4,5,0,2,8,0,5,2
31,0,1,1,2,1,4,2,2,7
35,3,0,7,0,8,3,5,9,4
31,7,13,0,13,0,6,5,8,7
68,14,4,12,10,4,9,6,10,6
45,3,0,3,0,1,6,1,11,2
19,0,6,1,0,0,2,1,2,2
116,20,34,7,12,16,20,16,26,26
47,2,5,3,0,5,11,6,14,3
39,2,8,0,12,0,10,5,7,7
105,5,6,7,3,2,14,5,6,3
86,10,3,7,0,6,4,2,13,8
136,12,14,11,4,9,19,11,19,16
31,0,1,4,1,0,3,4,8,7
111,9,27,6,7,5,24,15,41,27
39,1,0,6,1,8,9,4,0,3
35,12,6,3,11,8,9,11,10,9
48,0,0,6,1,0,5,2,1,2
90,9,2,18,1,10,9,21,17,12
143,8,11,17,9,13,23,23,28,25
47,4,6,1,0,0,10,1,5,3
47,3,2,5,1,3,5,5,4,7
50,11,0,3,0,5,5,5,6,6
111,9,36,8,22,13,17,15,17,31
63,1,0,12,2,7,8,6,10,4
21,3,0,0,2,5,1,5,6,2
86,2,2,6,4,2,9,7,14,15
103,6,2,12,3,7,11,7,21,5
29,1,6,4,2,1,6,3,6,4
12,1,0,2,8,4,6,12,7,3
34,3,6,9,3,4,7,4,7,3
48,4,3,1,1,0,3,1,8,4
36,1,0,4,0,0,4,3,4,3
44,1,1,6,5,3,7,10,9,13
11,0,2,1,0,0,0,0,1,4
48,2,5,1,1,1,9,1,10,5
63,0,0,7,5,1,8,2,11,6
46,2,4,2,0,0,12,1,9,2
34,3,4,4,3,3,5,1,6,0
60,9,6,10,10,10,10,4,23,9
62,1,2,1,1,2,14,4,7,8
82,1,1,3,2,2,12,4,8,4
190,18,10,27,19,10,15,24,43,24
10,0,9,3,11,4,0,4,5,4
31,5,2,1,1,0,9,5,6,6
63,7,7,3,2,1,6,1,0,4
33,4,4,0,1,0,5,2,6,1
31,4,7,9,1,8,1,4,13,2
46,2,0,6,2,2,12,5,5,4
101,8,15,15,21,8,13,5,11,12
30,3,0,6,3,3,0,4,3,5
65,16,31,3,9,11,16,6,6,8
23,3,6,3,4,7,5,3,1,3
22,1,0,3,2,2,4,3,3,4
32,0,4,4,1,0,5,3,7,6
70,22,5,13,14,4,7,10,15,14
29,0,0,3,0,1,3,0,3,2
50,2,8,3,1,5,9,3,4,6
62,13,12,8,11,12,13,7,4,6
20,7,4,3,1,4,2,5,11,1
59,8,22,9,6,1,6,0,10,10
46,1,0,2,0,0,4,0,0,4
57,3,12,6,4,4,9,5,9,10
76,6,0,13,1,14,11,14,13,10
76,4,4,4,0,7,10,13,12,8
142,28,16,14,23,6,14,14,29,31
65,5,1,12,4,2,9,2,9,3
26,0,0,3,3,5,8,0,5,1
33,1,0,8,0,0,2,5,8,7
45,7,8,20,6,8,1,1,5,7
101,8,5,8,20,7,14,8,14,14
103,18,10,9,3,10,12,25,30,15
85,3,4,12,6,5,28,13,14,21
66,4,24,8,10,1,6,8,19,17
97,7,7,26,11,28,20,11,5,15
137,32,11,15,13,7,21,15,32,22
61,3,1,9,2,6,10,2,4,5
119,6,0,9,5,5,17,4,6,11
105,26,3,5,7,8,17,7,14,10
41,2,2,1,2,1,6,5,7,3
21,0,0,0,0,0,3,1,2,1
31,2,9,5,5,5,2,1,6,10
22,3,6,1,6,4,1,3,14,2
25,5,15,4,4,1,4,2,10,8
27,1,5,0,0,0,1,0,6,0
89,10,12,19,14,13,13,4,16,20
44,5,2,7,3,2,12,3,8,4
39,1,2,2,2,2,4,1,5,4
32,6,10,7,3,3,8,4,14,1
12,7,0,9,6,2,6,4,2,8
34,6,41,12,15,7,0,13,11,25
118,3,10,9,7,8,27,38,14,23
19,2,4,3,1,2,4,4,5,4
140,9,8,12,9,12,21,13,18,21
35,0,8,0,1,0,3,0,7,1
39,0,3,1,0,1,7,3,5,2
20,1,0,2,4,6,2,3,3,2
49,2,8,5,3,1,10,1,10,5
18,0,0,0,1,0,1,0,5,0
120,1,7,5,18,17,26,50,9,18
50,2,0,7,0,5,7,4,7,0
47,1,5,3,0,0,2,1,2,4
55,5,1,1,0,0,1,3,10,2
37,0,3,0,0,0,1,1,7,0
31,3,1,5,3,3,5,4,0,4
25,4,8,2,8,1,7,4,2,6
57,12,5,1,3,2,5,2,3,12
33,1,1,1,0,4,7,4,5,2
71,1,15,1,5,3,18,0,3,7
16,1,1,1,2,2,5,3,3,6
47,1,3,0,3,5,8,12,8,5
30,4,3,2,5,0,4,4,10,13
68,10,5,9,6,0,14,7,17,9
66,5,4,2,7,4,10,10,8,12
23,1,2,7,8,1,5,3,7,4
30,2,4,2,2,0,3,2,4,2
193,4,15,95,5,33,32,14,36,37
70,5,16,1,8,5,10,9,8,8
24,3,4,2,3,8,4,2,7,4
30,3,0,4,2,0,1,4,13,2
80,7,2,29,7,24,20,12,19,13
109,7,8,7,10,7,22,32,21,19
39,5,0,5,0,11,1,9,4,8
62,3,0,11,4,2,10,4,1,3
56,14,9,7,14,4,10,13,20,22
88,9,7,22,10,7,20,16,23,15
48,6,0,0,0,0,4,0,0,0
16,1,2,2,3,1,3,3,8,3
53,8,12,7,13,7,7,21,15,15
40,3,0,14,4,3,4,4,6,9
22,0,0,2,0,0,6,3,2,4
33,3,6,2,5,0,8,3,3,4
24,2,0,2,2,1,6,7,5,1
10,1,2,2,1,0,5,1,3,1
59,6,5,5,3,3,13,5,4,5
85,16,33,18,19,48,23,14,4,19
57,8,0,2,1,4,14,1,5,8
56,7,4,14,0,3,10,1,10,9
70,5,31,2,14,5,12,3,8,12
24,2,0,7,0,4,4,1,3,6
46,2,6,1,2,2,15,7,13,7
24,0,2,4,6,4,2,2,4,10
42,4,0,3,2,7,7,4,3,4
239,9,74,50,52,33,53,44,31,46
76,1,0,3,4,0,7,4,8,5
41,1,0,1,0,2,4,5,10,4
215,27,1,17,11,31,28,37,52,40
40,6,42,4,7,4,5,5,3,14
76,12,6,12,1,10,10,32,21,13
81,2,1,7,5,3,10,3,6,5
42,4,7,2,6,2,6,8,8,13
26,3,2,3,3,4,5,3,6,4
64,12,16,10,7,4,6,15,19,8
54,0,0,8,2,0,3,2,2,8
11,0,2,1,2,3,3,4,7,3
144,13,1,21,15,7,18,10,19,21
39,2,17,1,1,2,8,2,7,1
39,2,2,3,1,0,2,0,4,4
55,8,0,6,6,3,11,3,3,7
31,7,9,3,4,3,11,1,5,2
24,1,2,4,3,10,9,6,4,9
31,1,1,5,0,4,2,2,10,5
49,7,4,2,4,1,4,0,9,5
29,0,1,3,0,2,7,10,12,4
25,1,0,0,2,1,12,14,5,5
39,4,0,11,6,5,2,3,3,9
14,3,2,1,0,0,4,1,1,1
48,6,3,2,1,2,6,8,14,7
37,3,1,0,0,1,8,1,6,4
71,6,1,20,4,16,10,3,7,8
47,2,3,1,2,1,8,6,5,9
67,4,0,0,1,0,5,2,12,8
40,3,0,0,0,1,1,2,8,5
30,5,6,5,5,4,7,7,4,4
34,6,0,3,0,1,7,3,5,2
36,3,4,1,0,2,5,5,6,8
41,11,19,2,5,5,7,2,8,3
37,2,2,0,11,1,3,15,3,5
80,7,7,15,7,6,9,6,6,14
97,16,20,5,12,8,18,5,12,14
53,0,2,1,0,1,11,8,6,3
78,6,15,10,11,9,48,3,13,4
72,6,1,18,15,5,9,3,13,11
145,10,18,13,9,27,24,8,23,22
113,7,8,13,7,4,13,10,19,14
28,3,3,7,2,3,7,2,1,0
34,2,0,2,5,1,9,2,1,7
45,7,10,1,8,13,6,11,8,8
14,0,2,0,0,0,1,0,4,2
38,10,1,4,1,0,4,0,2,0
84,12,10,7,4,8,18,12,15,17
36,11,8,7,0,4,8,0,3,3
137,38,21,8,5,10,18,34,12,17
35,1,8,5,8,12,9,1,4,8
110,12,1,8,0,11,11,19,36,13
70,3,0,4,0,3,14,1,4,3
36,2,0,1,0,5,4,0,2,0
78,3,11,9,3,5,8,2,6,4
67,6,3,18,5,5,8,7,14,11
110,9,0,23,7,8,24,9,21,16
59,4,0,6,10,3,8,1,3,6
71,7,2,7,6,28,17,15,9,15
76,5,7,6,2,0,9,2,6,7
56,4,13,6,11,4,7,2,16,11
42,1,3,0,0,9,4,0,1,5
21,2,1,9,2,1,5,5,5,2
28,10,4,0,6,1,1,4,2,3
14,0,0,2,1,1,2,0,1,1
29,0,8,0,0,0,0,1,4,2
23,2,1,4,0,2,2,0,4,4
17,2,3,6,9,4,2,2,12,6
137,5,16,3,5,9,13,10,28,13
50,4,3,19,5,15,22,5,7,8
104,15,6,6,1,5,28,5,9,13
35,0,1,3,0,0,12,5,6,6
61,3,1,4,6,6,11,9,12,8
75,10,0,13,2,7,9,5,4,12
31,1,6,4,2,0,2,3,6,7
43,7,0,0,1,3,3,1,1,7
30,7,2,6,2,2,4,6,8,5
75,8,8,2,6,3,13,12,12,14
26,7,0,2,5,3,4,2,11,3
68,29,21,2,11,15,9,12,11,15
59,4,26,1,10,3,11,7,14,17
29,8,2,4,1,16,7,17,7,7
33,2,0,1,1,3,7,3,5,3
39,1,3,1,0,0,1,5,8,8
21,3,3,6,2,2,3,11,11,4
38,0,5,3,5,2,5,2,7,5
45,0,7,3,1,3,10,2,11,5
18,0,0,1,1,0,3,0,0,2
32,3,21,6,1,2,4,6,12,5
25,1,0,0,1,12,5,4,4,4
43,2,0,1,1,12,4,7,4,4
60,13,11,10,5,5,8,9,11,12
98,10,17,13,2,6,16,10,17,8
25,2,0,2,2,1,1,7,3,7
17,0,0,2,0,0,4,0,1,1
21,3,1,2,3,2,3,3,10,2
35,3,3,2,0,0,7,1,3,3
31,4,3,0,1,1,10,1,3,3
45,0,3,4,9,0,8,0,3,6
61,4,16,2,3,2,12,5,9,8
52,7,7,9,5,5,6,3,6,9
216,29,36,12,27,14,30,40,39,37
18,2,13,2,6,1,4,5,5,1
35,9,0,3,11,7,10,6,12,12
39,4,5,4,3,2,4,4,6,6
73,3,7,2,1,1,6,3,9,4
29,10,3,7,6,1,2,1,12,1
23,2,0,4,2,0,1,10,15,3
75,28,43,16,9,9,15,6,8,16
47,0,5,5,3,0,7,3,9,2
52,19,10,3,7,1,3,7,11,9
47,3,0,0,1,1,9,0,3,5
41,3,1,2,1,4,5,1,5,3
39,1,0,9,0,4,7,7,3,6
77,15,0,5,5,1,6,13,3,6
21,3,0,4,7,4,10,2,2,3
23,1,0,3,0,1,4,2,3,2
54,0,1,2,8,6,8,8,14,6
65,16,17,12,9,15,7,9,7,12
58,12,23,8,14,17,12,4,10,10
29,1,6,1,6,2,7,9,11,4
54,4,8,18,6,10,4,16,16,10
35,2,2,6,1,4,4,8,2,4
41,2,4,6,0,0,7,0,0,9
90,3,14,6,4,4,13,4,13,9
63,2,12,5,4,14,11,18,12,12
84,3,5,10,6,4,11,14,20,12
28,2,16,6,1,10,5,1,1,9
47,3,3,0,1,0,9,0,11,5
97,11,20,9,6,7,9,9,17,20
83,4,14,9,6,7,11,4,10,19
184,49,14,7,17,13,24,50,26,44
57,6,3,9,10,2,10,2,8,9
20,0,0,0,1,0,3,4,0,1
43,1,0,4,3,1,8,7,4,10
63,6,1,3,2,7,5,5,9,7
38,2,0,3,6,8,5,10,7,7
65,1,1,4,4,9,14,9,14,8
37,0,0,2,2,0,4,7,2,9
37,11,6,10,14,4,5,6,8,9
40,13,8,12,3,10,5,2,8,7
17,1,3,0,0,1,1,2,3,2
35,3,0,3,3,1,9,9,6,6
34,0,0,3,2,3,5,1,4,3
68,4,11,13,17,15,25,14,6,24
56,3,0,2,2,3,13,4,7,9
77,9,7,7,3,2,10,6,8,11
54,3,0,2,2,0,10,1,16,8
45,6,6,3,7,3,4,8,7,5
104,14,15,9,6,2,17,11,25,8
214,20,4,20,2,6,24,23,33,25
83,5,16,1,1,0,12,2,5,7
113,15,2,9,7,15,14,24,23,10
104,29,13,18,21,2,2,11,36,18
42,6,31,20,13,15,6,10,23,9
26,1,0,2,0,1,3,3,1,4
46,5,4,2,0,4,5,6,11,5
137,6,0,6,2,7,20,33,20,9
29,3,8,1,3,1,2,7,11,4
42,1,0,4,3,8,3,4,7,6
23,3,3,0,2,5,2,7,3,3
32,3,0,4,1,10,3,3,6,1
23,0,0,8,1,1,6,3,1,5
75,5,4,10,14,13,16,16,16,9
11,0,0,0,1,0,4,0,3,1
40,7,1,3,0,4,4,10,8,4
105,7,1,17,18,6,18,5,12,14
159,39,26,10,9,15,21,36,45,14
63,11,0,4,3,6,10,11,26,10
89,10,3,4,1,25,20,9,12,6
22,5,0,4,1,3,4,3,9,1
103,17,11,9,9,32,25,48,19,16
24,1,0,0,3,3,4,13,14,1
43,0,5,4,4,0,2,1,5,3
76,7,8,2,6,2,15,7,11,10
18,9,12,1,4,3,3,4,2,5
97,2,22,15,13,4,24,22,11,28
35,5,2,7,2,4,11,6,18,3
40,6,1,4,0,1,3,5,6,2
20,5,1,3,1,3,9,11,1,5
71,8,0,8,3,8,12,7,1,11
56,5,3,6,6,8,7,5,9,6
120,38,19,23,9,19,12,6,12,14
59,13,0,5,4,1,16,15,8,7
161,19,27,30,24,20,20,21,43,23
36,3,4,1,1,1,12,4,8,3
62,20,5,14,5,8,9,12,12,5
59,1,0,5,3,2,20,6,12,11
37,3,8,0,3,1,2,0,2,4
39,4,4,2,6,1,7,3,9,2
12,0,2,2,4,0,1,1,5,1
87,22,31,17,5,13,6,7,10,16
39,2,0,3,3,3,5,0,4,4
54,2,1,5,3,5,5,5,7,6
38,1,0,2,0,2,4,0,8,2
45,4,19,12,8,0,5,11,12,8
52,1,0,8,0,0,3,1,11,3
63,10,19,18,9,17,11,20,38,21
135,5,26,34,17,12,32,43,18,40
39,3,1,5,1,0,5,1,4,2
30,5,4,1,0,2,4,4,4,4
116,10,2,9,1,9,6,4,13,13
18,0,2,2,1,0,2,1,0,2
168,37,2,5,3,14,30,30,38,14
28,11,1,3,19,4,7,3,4,8
88,16,2,1,1,3,8,8,17,6
64,3,6,2,4,6,10,5,9,8
92,22,19,31,13,30,11,19,32,21
33,1,0,2,3,1,5,6,4,4
65,5,1,9,11,2,9,4,5,10
40,0,0,1,0,0,1,3,9,1
44,7,16,8,3,8,6,3,6,5
95,12,0,5,4,1,12,2,10,3
14,1,8,4,6,2,3,3,11,1
84,2,2,2,2,3,13,18,8,17
30,2,2,2,1,1,5,5,4,3
117,8,12,11,29,8,22,36,35,43
34,5,1,5,1,7,4,11,12,6
31,4,0,4,4,9,8,0,4,3
27,0,2,1,8,0,6,1,6,1
21,1,0,2,1,12,1,6,10,5
17,2,0,1,2,4,1,4,2,2
25,4,0,4,2,3,4,5,16,6
53,5,12,7,5,6,9,7,19,9
36,0,3,1,1,0,1,4,7,6
48,8,2,5,6,4,3,3,0,7
23,3,2,3,1,0,1,2,2,2
112,13,17,21,24,19,18,25,27,34
102,18,57,24,15,14,10,21,37,18
32,5,4,0,4,2,6,6,9,5
62,9,0,10,4,19,9,6,3,9
121,23,17,17,39,19,13,28,24,55
60,14,0,2,2,2,7,1,6,9
52,2,0,9,1,2,8,1,2,2
10,1,4,0,0,0,3,2,3,1
66,5,3,3,1,1,2,3,10,5
62,16,42,10,14,8,7,15,17,16
59,4,5,3,4,1,11,9,14,6
13,3,8,1,1,1,0,0,5,1
66,2,6,1,2,2,10,2,8,7
26,4,12,2,1,0,0,0,7,2
110,1,6,2,2,1,9,3,18,4
40,3,5,3,8,4,5,3,5,17
29,3,1,8,0,1,9,3,3,3
135,15,21,6,9,6,14,9,9,21
30,7,11,5,5,7,5,3,6,3
17,3,5,6,3,2,0,2,11,4
39,1,0,3,1,2,9,2,6,7
108,4,10,4,10,4,18,31,17,23
33,1,3,0,1,2,9,2,2,1
20,1,7,12,1,1,5,2,1,3
45,3,0,4,0,8,5,4,4,3
39,6,5,2,5,2,8,0,1,2
19,1,3,1,0,3,1,3,5,3
80,4,0,32,5,0,7,6,7,12
26,3,0,5,8,4,4,6,9,7
17,8,4,11,2,1,8,2,4,1
82,3,15,6,2,2,14,4,12,14
146,12,13,22,10,5,18,12,30,15
29,0,0,1,4,3,6,3,5,6
145,23,59,23,29,13,28,23,26,26
73,4,10,4,3,0,10,2,9,8
32,0,0,5,1,3,7,0,8,2
62,2,8,8,1,5,2,5,16,3
80,16,13,28,5,11,6,5,15,11
42,4,0,0,1,6,9,5,1,4
46,6,23,4,6,11,7,23,10,6
40,2,0,0,1,3,7,0,0,4
52,13,3,8,6,4,11,5,4,7
54,21,7,4,3,7,3,3,7,6
26,1,4,2,3,1,5,7,6,5
42,0,3,2,0,2,4,1,2,6
63,9,3,5,4,12,7,19,21,9
28,0,1,4,1,0,1,0,3,1
59,1,0,2,4,2,15,1,2,10
46,3,6,5,0,0,5,1,2,3
120,7,25,12,22,17,24,18,17,21
54,5,5,21,6,3,5,5,10,10
33,5,7,13,2,7,4,6,5,6
28,2,5,3,1,0,4,0,9,5
17,2,3,12,1,4,4,3,3,6
56,3,17,11,4,7,9,6,12,5
6,0,2,0,0,1,2,1,6,1
35,2,0,4,2,5,5,4,12,4
55,20,19,7,9,5,6,6,15,15
35,10,10,7,0,4,3,6,2,1
197,9,14,25,5,8,42,27,28,31
57,2,0,6,0,10,4,2,5,4
27,2,12,4,4,0,2,1,5,3
59,2,7,8,12,2,7,9,13,10
44,5,11,4,7,8,2,16,16,5
60,5,4,5,10,8,14,12,13,8
134,17,7,7,23,2,26,9,14,19
23,0,0,1,2,0,2,0,4,1
53,5,5,6,1,1,5,3,6,6
50,1,0,4,3,7,5,4,8,5
37,0,0,1,0,0,5,0,0,8
29,1,2,1,1,0,1,1,2,1
343,150,118,255,51,48,87,28,12,122
45,1,1,0,2,2,6,15,5,3
53,4,0,6,0,4,4,6,7,14
34,2,0,10,2,2,6,3,4,5
22,4,10,7,5,4,1,10,14,9
76,9,16,7,15,23,11,14,16,20
43,4,4,5,1,2,9,13,19,4
48,2,7,7,14,4,8,5,6,4
51,3,5,2,13,7,2,4,5,8
129,15,16,10,12,10,20,24,22,16
28,1,1,3,0,0,7,6,4,7
36,15,1,12,2,5,7,8,12,5
72,7,13,14,17,7,4,11,17,13
44,3,4,2,0,0,10,1,4,0
34,0,2,1,2,5,6,3,3,4
21,1,0,1,2,1,3,2,3,3
47,6,0,4,1,1,4,0,1,4
31,2,2,11,4,0,7,1,3,1
15,0,1,0,0,0,2,1,3,2
260,7,3,31,7,4,37,13,23,35
93,28,17,15,10,21,11,17,25,27
6,2,0,6,1,0,1,0,1,0
40,2,0,2,0,3,6,8,5,7
36,4,3,5,5,0,2,3,8,3
55,11,21,1,4,5,7,2,8,8
55,4,10,17,8,14,6,8,6,12
156,20,48,28,46,49,40,29,16,39
28,6,4,4,5,6,6,3,8,1
51,2,8,4,7,10,7,10,10,13
69,3,34,20,15,12,21,23,11,24
29,4,5,2,1,2,5,2,5,4
28,1,1,8,1,2,2,3,9,5
61,18,46,11,22,14,20,6,11,24
77,4,0,6,3,10,11,22,30,8
104,5,6,15,2,2,17,4,17,1
41,0,11,2,2,9,6,2,6,5
95,5,20,2,11,11,4,10,20,5
37,0,4,5,0,0,2,3,5,1
68,2,1,6,1,1,15,2,1,8
55,3,0,6,9,2,11,2,0,7
15,2,29,2,4,0,0,0,5,8
65,7,13,12,2,7,13,6,6,12
37,5,0,17,4,3,5,0,7,4
55,21,2,6,3,3,7,5,8,0
20,0,0,0,0,0,0,0,4,2
84,8,2,6,4,9,13,9,12,12
34,5,5,6,10,6,4,13,8,5
31,4,5,4,2,1,6,4,7,1
31,8,1,3,0,0,1,0,5,3
32,1,2,8,4,1,7,1,7,5
39,3,13,1,6,1,5,2,11,7
27,1,0,2,4,5,6,2,3,3
36,6,4,1,0,0,8,0,1,4
32,2,4,1,1,2,3,12,13,6
37,5,3,8,2,2,8,1,9,6
26,3,1,0,0,0,3,2,2,4
